actual,probability,cum_fraud,gain
0,6.868266e-05,12,100.0
0,6.8441725e-05,12,100.0
0,6.844114e-05,12,100.0
0,6.8255904e-05,12,100.0
0,6.81239e-05,12,100.0
0,6.808156e-05,12,100.0
0,6.8029316e-05,12,100.0
0,6.791277e-05,12,100.0
0,6.788299e-05,12,100.0
0,6.778066e-05,12,100.0
0,6.745837e-05,12,100.0
0,6.738656e-05,12,100.0
0,6.736696e-05,12,100.0
0,6.725931e-05,12,100.0
0,6.724251e-05,12,100.0
0,6.704805e-05,12,100.0
0,6.6870285e-05,12,100.0
0,6.668269e-05,12,100.0
0,6.6400185e-05,12,100.0
0,6.6360364e-05,12,100.0
0,6.6224515e-05,12,100.0
0,6.617686e-05,12,100.0
0,6.61595e-05,12,100.0
0,6.6132125e-05,12,100.0
0,6.6098335e-05,12,100.0
0,6.601858e-05,12,100.0
0,6.583538e-05,12,100.0
0,6.5733126e-05,12,100.0
0,6.564418e-05,12,100.0
0,6.559224e-05,12,100.0
0,6.555785e-05,12,100.0
0,6.501874e-05,12,100.0
0,6.487536e-05,12,100.0
0,6.471774e-05,12,100.0
0,6.460576e-05,12,100.0
0,6.458648e-05,12,100.0
0,6.453335e-05,12,100.0
0,6.4348074e-05,12,100.0
0,6.4201704e-05,12,100.0
0,6.339837e-05,12,100.0
0,6.33913e-05,12,100.0
0,6.329574e-05,12,100.0
0,6.3272804e-05,12,100.0
0,6.317236e-05,12,100.0
0,6.285149e-05,12,100.0
0,6.277727e-05,12,100.0
0,6.2717016e-05,12,100.0
0,6.247854e-05,12,100.0
0,6.242149e-05,12,100.0
0,6.2266314e-05,12,100.0
0,6.2263345e-05,12,100.0
0,6.210206e-05,12,100.0
0,6.206375e-05,12,100.0
0,6.202683e-05,12,100.0
0,6.199011e-05,12,100.0
0,6.179316e-05,12,100.0
0,6.123933e-05,12,100.0
0,6.1131206e-05,12,100.0
0,6.1013037e-05,12,100.0
0,6.087728e-05,12,100.0
0,6.0864273e-05,12,100.0
0,6.0813683e-05,12,100.0
0,6.071292e-05,12,100.0
0,6.0620125e-05,12,100.0
0,6.061879e-05,12,100.0
0,6.0577127e-05,12,100.0
0,6.0362843e-05,12,100.0
0,6.0348222e-05,12,100.0
0,6.0200677e-05,12,100.0
0,6.015196e-05,12,100.0
0,5.9779974e-05,12,100.0
0,5.964741e-05,12,100.0
0,5.9608854e-05,12,100.0
0,5.9578735e-05,12,100.0
0,5.953069e-05,12,100.0
0,5.9384234e-05,12,100.0
0,5.92933e-05,12,100.0
0,5.892522e-05,12,100.0
0,5.8924317e-05,12,100.0
0,5.8874495e-05,12,100.0
0,5.8846043e-05,12,100.0
0,5.8833248e-05,12,100.0
0,5.8602553e-05,12,100.0
0,5.858277e-05,12,100.0
0,5.8445836e-05,12,100.0
0,5.831884e-05,12,100.0
0,5.8231035e-05,12,100.0
0,5.8028374e-05,12,100.0
0,5.802135e-05,12,100.0
0,5.798495e-05,12,100.0
0,5.7971796e-05,12,100.0
0,5.7829726e-05,12,100.0
0,5.7825535e-05,12,100.0
0,5.7719146e-05,12,100.0
0,5.770462e-05,12,100.0
0,5.7529953e-05,12,100.0
0,5.733355e-05,12,100.0
0,5.7177283e-05,12,100.0
0,5.717489e-05,12,100.0
0,5.6903842e-05,12,100.0
0,5.6900855e-05,12,100.0
0,5.6889952e-05,12,100.0
0,5.678751e-05,12,100.0
0,5.6776786e-05,12,100.0
0,5.6393397e-05,12,100.0
0,5.626464e-05,12,100.0
0,5.6191286e-05,12,100.0
0,5.6115357e-05,12,100.0
0,5.6003253e-05,12,100.0
0,5.6000797e-05,12,100.0
0,5.5990546e-05,12,100.0
0,5.5981523e-05,12,100.0
0,5.5974207e-05,12,100.0
0,5.5968285e-05,12,100.0
0,5.595724e-05,12,100.0
0,5.560143e-05,12,100.0
0,5.5549233e-05,12,100.0
0,5.5496384e-05,12,100.0
0,5.548025e-05,12,100.0
0,5.541664e-05,12,100.0
0,5.533927e-05,12,100.0
0,5.5250734e-05,12,100.0
0,5.5168603e-05,12,100.0
0,5.5161505e-05,12,100.0
0,5.5154876e-05,12,100.0
0,5.5005283e-05,12,100.0
0,5.4735337e-05,12,100.0
0,5.4713415e-05,12,100.0
0,5.450584e-05,12,100.0
0,5.4244963e-05,12,100.0
0,5.4150485e-05,12,100.0
0,5.4093143e-05,12,100.0
0,5.341507e-05,12,100.0
0,5.3212723e-05,12,100.0
0,5.3187963e-05,12,100.0
0,5.3121003e-05,12,100.0
0,5.3004165e-05,12,100.0
0,5.2903422e-05,12,100.0
0,5.261634e-05,12,100.0
0,5.258945e-05,12,100.0
0,5.2553554e-05,12,100.0
0,5.255225e-05,12,100.0
0,5.2133608e-05,12,100.0
0,5.2122527e-05,12,100.0
0,5.2080988e-05,12,100.0
0,5.2043553e-05,12,100.0
0,5.1900515e-05,12,100.0
0,5.188765e-05,12,100.0
0,5.1804098e-05,12,100.0
0,5.1730145e-05,12,100.0
0,5.1693853e-05,12,100.0
0,5.168261e-05,12,100.0
0,5.1602925e-05,12,100.0
0,5.1598745e-05,12,100.0
0,5.143132e-05,12,100.0
0,5.142799e-05,12,100.0
0,5.1311545e-05,12,100.0
0,5.1156814e-05,12,100.0
0,5.1077892e-05,12,100.0
0,5.096535e-05,12,100.0
0,5.042386e-05,12,100.0
0,5.007725e-05,12,100.0
0,4.995391e-05,12,100.0
0,4.9633723e-05,12,100.0
0,4.9600647e-05,12,100.0
0,4.955649e-05,12,100.0
0,4.9530976e-05,12,100.0
0,4.9431976e-05,12,100.0
0,4.9303733e-05,12,100.0
0,4.9144277e-05,12,100.0
0,4.8947695e-05,12,100.0
0,4.8867758e-05,12,100.0
0,4.882816e-05,12,100.0
0,4.8735492e-05,12,100.0
0,4.8694706e-05,12,100.0
0,4.8539943e-05,12,100.0
0,4.8527036e-05,12,100.0
0,4.8440896e-05,12,100.0
0,4.8438862e-05,12,100.0
0,4.8396843e-05,12,100.0
0,4.8290858e-05,12,100.0
0,4.814721e-05,12,100.0
0,4.7958543e-05,12,100.0
0,4.7937607e-05,12,100.0
0,4.785457e-05,12,100.0
0,4.7806127e-05,12,100.0
0,4.77058e-05,12,100.0
0,4.755822e-05,12,100.0
0,4.753392e-05,12,100.0
0,4.7454836e-05,12,100.0
0,4.7222034e-05,12,100.0
0,4.7202717e-05,12,100.0
0,4.7167574e-05,12,100.0
0,4.7069123e-05,12,100.0
0,4.6965237e-05,12,100.0
0,4.6653662e-05,12,100.0
0,4.6649522e-05,12,100.0
0,4.6493595e-05,12,100.0
0,4.636979e-05,12,100.0
0,4.636683e-05,12,100.0
0,4.629216e-05,12,100.0
0,4.6012683e-05,12,100.0
0,4.6002722e-05,12,100.0
0,4.5956815e-05,12,100.0
0,4.595182e-05,12,100.0
0,4.586177e-05,12,100.0
0,4.5630728e-05,12,100.0
0,4.5614634e-05,12,100.0
0,4.5565026e-05,12,100.0
0,4.548853e-05,12,100.0
0,4.5316552e-05,12,100.0
0,4.5291577e-05,12,100.0
0,4.524107e-05,12,100.0
0,4.5110624e-05,12,100.0
0,4.5100773e-05,12,100.0
0,4.5077126e-05,12,100.0
0,4.5023466e-05,12,100.0
0,4.4782984e-05,12,100.0
0,4.464172e-05,12,100.0
0,4.4625718e-05,12,100.0
0,4.4589302e-05,12,100.0
0,4.4585944e-05,12,100.0
0,4.45516e-05,12,100.0
0,4.414282e-05,12,100.0
0,4.4092754e-05,12,100.0
0,4.4067576e-05,12,100.0
0,4.4049215e-05,12,100.0
0,4.367906e-05,12,100.0
0,4.3610264e-05,12,100.0
0,4.3431755e-05,12,100.0
0,4.342401e-05,12,100.0
0,4.3412587e-05,12,100.0
0,4.3385517e-05,12,100.0
0,4.3342305e-05,12,100.0
0,4.3334985e-05,12,100.0
0,4.33083e-05,12,100.0
0,4.3293432e-05,12,100.0
0,4.3243464e-05,12,100.0
0,4.316465e-05,12,100.0
0,4.3068558e-05,12,100.0
0,4.287276e-05,12,100.0
0,4.280491e-05,12,100.0
0,4.269581e-05,12,100.0
0,4.25436e-05,12,100.0
0,4.251205e-05,12,100.0
0,4.222152e-05,12,100.0
0,4.21859e-05,12,100.0
0,4.208769e-05,12,100.0
0,4.2082593e-05,12,100.0
0,4.2074407e-05,12,100.0
0,4.1942607e-05,12,100.0
0,4.1805637e-05,12,100.0
0,4.165255e-05,12,100.0
0,4.1647112e-05,12,100.0
0,4.1603165e-05,12,100.0
0,4.1424937e-05,12,100.0
0,4.1373813e-05,12,100.0
0,4.135866e-05,12,100.0
0,4.1316915e-05,12,100.0
0,4.1283398e-05,12,100.0
0,4.1247353e-05,12,100.0
0,4.117496e-05,12,100.0
0,4.1153053e-05,12,100.0
0,4.110301e-05,12,100.0
0,4.0991996e-05,12,100.0
0,4.0953393e-05,12,100.0
0,4.0942574e-05,12,100.0
0,4.0872277e-05,12,100.0
0,4.079988e-05,12,100.0
0,4.077853e-05,12,100.0
0,4.0746614e-05,12,100.0
0,4.0648538e-05,12,100.0
0,4.0572246e-05,12,100.0
0,4.0472776e-05,12,100.0
0,4.038738e-05,12,100.0
0,4.024443e-05,12,100.0
0,4.0241095e-05,12,100.0
0,4.017637e-05,12,100.0
0,3.999235e-05,12,100.0
0,3.9871138e-05,12,100.0
0,3.9744536e-05,12,100.0
0,3.9641953e-05,12,100.0
0,3.9617993e-05,12,100.0
0,3.951845e-05,12,100.0
0,3.9489558e-05,12,100.0
0,3.9188948e-05,12,100.0
0,3.9117855e-05,12,100.0
0,3.8974533e-05,12,100.0
0,3.8810973e-05,12,100.0
0,3.879935e-05,12,100.0
0,3.8775306e-05,12,100.0
0,3.870478e-05,12,100.0
0,3.844214e-05,12,100.0
0,3.836823e-05,12,100.0
0,3.8215006e-05,12,100.0
0,3.8168968e-05,12,100.0
0,3.813815e-05,12,100.0
0,3.8134116e-05,12,100.0
0,3.8102746e-05,12,100.0
0,3.8095986e-05,12,100.0
0,3.7922724e-05,12,100.0
0,3.788878e-05,12,100.0
0,3.7836428e-05,12,100.0
0,3.7367543e-05,12,100.0
0,3.7349233e-05,12,100.0
0,3.730189e-05,12,100.0
0,3.7293354e-05,12,100.0
0,3.721981e-05,12,100.0
0,3.7192593e-05,12,100.0
0,3.7109832e-05,12,100.0
0,3.7019097e-05,12,100.0
0,3.6966252e-05,12,100.0
0,3.675068e-05,12,100.0
0,3.6708825e-05,12,100.0
0,3.6636466e-05,12,100.0
0,3.6590653e-05,12,100.0
0,3.6565296e-05,12,100.0
0,3.6561636e-05,12,100.0
0,3.650471e-05,12,100.0
0,3.6296155e-05,12,100.0
0,3.6228615e-05,12,100.0
0,3.619084e-05,12,100.0
0,3.6176483e-05,12,100.0
0,3.614221e-05,12,100.0
0,3.613611e-05,12,100.0
0,3.607809e-05,12,100.0
0,3.603466e-05,12,100.0
0,3.5995472e-05,12,100.0
0,3.5955367e-05,12,100.0
0,3.583508e-05,12,100.0
0,3.5743677e-05,12,100.0
0,3.5663394e-05,12,100.0
0,3.554981e-05,12,100.0
0,3.553737e-05,12,100.0
0,3.545697e-05,12,100.0
0,3.545623e-05,12,100.0
0,3.54251e-05,12,100.0
0,3.535945e-05,12,100.0
0,3.5335757e-05,12,100.0
0,3.527162e-05,12,100.0
0,3.526486e-05,12,100.0
0,3.5207973e-05,12,100.0
0,3.5048444e-05,12,100.0
0,3.4985133e-05,12,100.0
0,3.4975023e-05,12,100.0
0,3.4915272e-05,12,100.0
0,3.487647e-05,12,100.0
0,3.4850338e-05,12,100.0
0,3.483183e-05,12,100.0
0,3.4696204e-05,12,100.0
0,3.4503806e-05,12,100.0
0,3.443376e-05,12,100.0
0,3.4431952e-05,12,100.0
0,3.4413275e-05,12,100.0
0,3.4379944e-05,12,100.0
0,3.4345278e-05,12,100.0
0,3.4291308e-05,12,100.0
0,3.4241995e-05,12,100.0
0,3.4075376e-05,12,100.0
0,3.4038967e-05,12,100.0
0,3.399034e-05,12,100.0
0,3.3988723e-05,12,100.0
0,3.381156e-05,12,100.0
0,3.3788932e-05,12,100.0
0,3.3782973e-05,12,100.0
0,3.373993e-05,12,100.0
0,3.3638855e-05,12,100.0
0,3.3556735e-05,12,100.0
0,3.343395e-05,12,100.0
0,3.342725e-05,12,100.0
0,3.3272656e-05,12,100.0
0,3.3123288e-05,12,100.0
0,3.307086e-05,12,100.0
0,3.3068212e-05,12,100.0
0,3.2881766e-05,12,100.0
0,3.2854277e-05,12,100.0
0,3.2761764e-05,12,100.0
0,3.274646e-05,12,100.0
0,3.2731095e-05,12,100.0
0,3.2692038e-05,12,100.0
0,3.264282e-05,12,100.0
0,3.2622684e-05,12,100.0
0,3.2563876e-05,12,100.0
0,3.252809e-05,12,100.0
0,3.250319e-05,12,100.0
0,3.2494016e-05,12,100.0
0,3.2477874e-05,12,100.0
0,3.2324e-05,12,100.0
0,3.2196785e-05,12,100.0
0,3.2113992e-05,12,100.0
0,3.2100244e-05,12,100.0
0,3.2098957e-05,12,100.0
0,3.2050477e-05,12,100.0
0,3.1825854e-05,12,100.0
0,3.1745163e-05,12,100.0
0,3.1709398e-05,12,100.0
0,3.1703807e-05,12,100.0
0,3.170187e-05,12,100.0
0,3.1677875e-05,12,100.0
0,3.1620468e-05,12,100.0
0,3.149116e-05,12,100.0
0,3.1411946e-05,12,100.0
0,3.1399337e-05,12,100.0
0,3.110829e-05,12,100.0
0,3.099287e-05,12,100.0
0,3.0932042e-05,12,100.0
0,3.0925465e-05,12,100.0
0,3.0817362e-05,12,100.0
0,3.0768493e-05,12,100.0
0,3.07326e-05,12,100.0
0,3.072554e-05,12,100.0
0,3.0268677e-05,12,100.0
0,3.0212383e-05,12,100.0
0,3.0158639e-05,12,100.0
0,3.006775e-05,12,100.0
0,3.0053474e-05,12,100.0
0,2.9900244e-05,12,100.0
0,2.9880948e-05,12,100.0
0,2.9879835e-05,12,100.0
0,2.9722702e-05,12,100.0
0,2.9509045e-05,12,100.0
0,2.94927e-05,12,100.0
0,2.9449504e-05,12,100.0
0,2.9409422e-05,12,100.0
0,2.9362402e-05,12,100.0
0,2.9306424e-05,12,100.0
0,2.9262299e-05,12,100.0
0,2.9176865e-05,12,100.0
0,2.8964423e-05,12,100.0
0,2.8885286e-05,12,100.0
0,2.887694e-05,12,100.0
0,2.8764527e-05,12,100.0
0,2.8620192e-05,12,100.0
0,2.8530318e-05,12,100.0
0,2.850364e-05,12,100.0
0,2.8500675e-05,12,100.0
0,2.8309243e-05,12,100.0
0,2.8290004e-05,12,100.0
0,2.8282098e-05,12,100.0
0,2.8222476e-05,12,100.0
0,2.8220913e-05,12,100.0
0,2.8138036e-05,12,100.0
0,2.8129049e-05,12,100.0
0,2.8121565e-05,12,100.0
0,2.8118238e-05,12,100.0
0,2.8080563e-05,12,100.0
0,2.7763455e-05,12,100.0
0,2.7739134e-05,12,100.0
0,2.755647e-05,12,100.0
0,2.7479293e-05,12,100.0
0,2.7467528e-05,12,100.0
0,2.7429129e-05,12,100.0
0,2.729904e-05,12,100.0
0,2.728725e-05,12,100.0
0,2.7232398e-05,12,100.0
0,2.7216274e-05,12,100.0
0,2.7076661e-05,12,100.0
0,2.702156e-05,12,100.0
0,2.700796e-05,12,100.0
0,2.698973e-05,12,100.0
0,2.6965674e-05,12,100.0
0,2.6865056e-05,12,100.0
0,2.6848895e-05,12,100.0
0,2.6827653e-05,12,100.0
0,2.6813252e-05,12,100.0
0,2.6660267e-05,12,100.0
0,2.6642705e-05,12,100.0
0,2.6602364e-05,12,100.0
0,2.6476146e-05,12,100.0
0,2.6443848e-05,12,100.0
0,2.6407055e-05,12,100.0
0,2.637293e-05,12,100.0
0,2.63162e-05,12,100.0
0,2.6312635e-05,12,100.0
0,2.6216656e-05,12,100.0
0,2.6093488e-05,12,100.0
0,2.5917778e-05,12,100.0
0,2.5870982e-05,12,100.0
0,2.5822352e-05,12,100.0
0,2.5762385e-05,12,100.0
0,2.5737485e-05,12,100.0
0,2.5573388e-05,12,100.0
0,2.5563806e-05,12,100.0
0,2.5530648e-05,12,100.0
0,2.5511688e-05,12,100.0
0,2.5435433e-05,12,100.0
0,2.5428766e-05,12,100.0
0,2.5355077e-05,12,100.0
0,2.5296074e-05,12,100.0
0,2.5219504e-05,12,100.0
0,2.5192316e-05,12,100.0
0,2.512104e-05,12,100.0
0,2.512037e-05,12,100.0
0,2.5064111e-05,12,100.0
0,2.4997964e-05,12,100.0
0,2.4977113e-05,12,100.0
0,2.4961495e-05,12,100.0
0,2.4933277e-05,12,100.0
0,2.4903407e-05,12,100.0
0,2.4857163e-05,12,100.0
0,2.4844412e-05,12,100.0
0,2.4768238e-05,12,100.0
0,2.4752984e-05,12,100.0
0,2.4684763e-05,12,100.0
0,2.4537323e-05,12,100.0
0,2.4527475e-05,12,100.0
0,2.4505707e-05,12,100.0
0,2.440221e-05,12,100.0
0,2.4336743e-05,12,100.0
0,2.4277726e-05,12,100.0
0,2.4177543e-05,12,100.0
0,2.4091532e-05,12,100.0
0,2.3972794e-05,12,100.0
0,2.39557e-05,12,100.0
0,2.3909528e-05,12,100.0
0,2.3811433e-05,12,100.0
0,2.3762026e-05,12,100.0
0,2.3715504e-05,12,100.0
0,2.3646287e-05,12,100.0
0,2.3618408e-05,12,100.0
0,2.3472032e-05,12,100.0
0,2.3471875e-05,12,100.0
0,2.3437251e-05,12,100.0
0,2.3434613e-05,12,100.0
0,2.3431641e-05,12,100.0
0,2.34265e-05,12,100.0
0,2.3335951e-05,12,100.0
0,2.319617e-05,12,100.0
0,2.318856e-05,12,100.0
0,2.316447e-05,12,100.0
0,2.3066023e-05,12,100.0
0,2.2956145e-05,12,100.0
0,2.2674232e-05,12,100.0
0,2.2669497e-05,12,100.0
0,2.2629518e-05,12,100.0
0,2.2609393e-05,12,100.0
0,2.2567321e-05,12,100.0
0,2.2453565e-05,12,100.0
0,2.2443954e-05,12,100.0
0,2.2273121e-05,12,100.0
0,2.2254395e-05,12,100.0
0,2.2104052e-05,12,100.0
0,2.208233e-05,12,100.0
0,2.1755537e-05,12,100.0
0,2.1648702e-05,12,100.0
0,2.1588585e-05,12,100.0
0,2.1555608e-05,12,100.0
0,2.1513139e-05,12,100.0
0,2.1499745e-05,12,100.0
0,2.1456159e-05,12,100.0
0,2.1311515e-05,12,100.0
0,2.1135345e-05,12,100.0
0,2.101654e-05,12,100.0
0,2.1014035e-05,12,100.0
0,2.0966914e-05,12,100.0
0,2.0732867e-05,12,100.0
0,2.053638e-05,12,100.0
0,2.0531565e-05,12,100.0
0,2.049084e-05,12,100.0
0,2.048607e-05,12,100.0
0,2.031109e-05,12,100.0
0,2.0294923e-05,12,100.0
0,2.0140293e-05,12,100.0
0,2.0139812e-05,12,100.0
0,2.0101284e-05,12,100.0
0,1.9916308e-05,12,100.0
0,1.9834579e-05,12,100.0
0,1.9692185e-05,12,100.0
0,1.9662275e-05,12,100.0
0,1.9590756e-05,12,100.0
0,1.957115e-05,12,100.0
0,1.9484107e-05,12,100.0
0,1.9389388e-05,12,100.0
0,1.932452e-05,12,100.0
0,1.9311736e-05,12,100.0
0,1.9188756e-05,12,100.0
0,1.9188334e-05,12,100.0
0,1.912815e-05,12,100.0
0,1.9078308e-05,12,100.0
0,1.9022062e-05,12,100.0
0,1.9004201e-05,12,100.0
0,1.8968605e-05,12,100.0
0,1.8827885e-05,12,100.0
0,1.8808898e-05,12,100.0
0,1.8739858e-05,12,100.0
0,1.8705667e-05,12,100.0
0,1.8621284e-05,12,100.0
0,1.8536097e-05,12,100.0
0,1.848984e-05,12,100.0
0,1.848524e-05,12,100.0
0,1.8329289e-05,12,100.0
0,1.8319275e-05,12,100.0
0,1.831187e-05,12,100.0
0,1.8288676e-05,12,100.0
0,1.8077282e-05,12,100.0
0,1.7959028e-05,12,100.0
0,1.7926568e-05,12,100.0
0,1.7782604e-05,12,100.0
0,1.7705272e-05,12,100.0
0,1.7564242e-05,12,100.0
0,1.7544538e-05,12,100.0
0,1.7519993e-05,12,100.0
0,1.7285014e-05,12,100.0
0,1.718862e-05,12,100.0
0,1.7160744e-05,12,100.0
0,1.7101735e-05,12,100.0
0,1.7058359e-05,12,100.0
0,1.6855269e-05,12,100.0
0,1.683164e-05,12,100.0
0,1.6636342e-05,12,100.0
0,1.6546297e-05,12,100.0
0,1.6542699e-05,12,100.0
0,1.6533788e-05,12,100.0
0,1.6530399e-05,12,100.0
0,1.6323333e-05,12,100.0
0,1.6270087e-05,12,100.0
0,1.6251464e-05,12,100.0
0,1.6248674e-05,12,100.0
0,1.621912e-05,12,100.0
0,1.6142982e-05,12,100.0
0,1.607879e-05,12,100.0
0,1.6049897e-05,12,100.0
0,1.5927564e-05,12,100.0
0,1.5751482e-05,12,100.0
0,1.5623718e-05,12,100.0
0,1.5599198e-05,12,100.0
0,1.5276728e-05,12,100.0
0,1.5134546e-05,12,100.0
0,1.4858858e-05,12,100.0
0,1.4450022e-05,12,100.0
0,1.4424385e-05,12,100.0
0,1.4401088e-05,12,100.0
0,1.4224547e-05,12,100.0
0,1.4109383e-05,12,100.0
0,1.4099967e-05,12,100.0
0,1.4051925e-05,12,100.0
0,1.4023638e-05,12,100.0
0,1.4016631e-05,12,100.0
0,1.3974762e-05,12,100.0
0,1.39108315e-05,12,100.0
0,1.3523203e-05,12,100.0
0,1.3446661e-05,12,100.0
0,1.3407246e-05,12,100.0
0,1.3249016e-05,12,100.0
0,1.2917113e-05,12,100.0
0,1.281003e-05,12,100.0
0,1.2650206e-05,12,100.0
0,1.2511918e-05,12,100.0
0,1.2476304e-05,12,100.0
0,1.2383086e-05,12,100.0
0,1.23483205e-05,12,100.0
0,1.2303453e-05,12,100.0
0,1.2246491e-05,12,100.0
0,1.2118578e-05,12,100.0
0,1.207838e-05,12,100.0
0,1.20064415e-05,12,100.0
0,1.1853726e-05,12,100.0
0,1.1827992e-05,12,100.0
0,1.1478583e-05,12,100.0
0,1.1463048e-05,12,100.0
0,1.1319091e-05,12,100.0
0,1.1308646e-05,12,100.0
0,1.1278662e-05,12,100.0
0,1.0876025e-05,12,100.0
0,1.0823224e-05,12,100.0
0,1.0817591e-05,12,100.0
0,1.0794209e-05,12,100.0
0,1.0759736e-05,12,100.0
0,1.0328918e-05,12,100.0
0,1.016606e-05,12,100.0
0,1.0098979e-05,12,100.0
0,1.0029127e-05,12,100.0
0,9.936828e-06,12,100.0
0,9.716294e-06,12,100.0
0,9.675138e-06,12,100.0
0,9.322648e-06,12,100.0
0,9.300199e-06,12,100.0
0,9.298213e-06,12,100.0
0,9.245637e-06,12,100.0
0,9.143328e-06,12,100.0
0,8.970124e-06,12,100.0
0,8.781851e-06,12,100.0
0,8.079724e-06,12,100.0
0,7.694766e-06,12,100.0
0,7.3496512e-06,12,100.0
0,6.6413113e-06,12,100.0
